product_id,created_at,updated_at,brand,description,image_url,is_active,mall_name,max_price,min_price,name,naver_product_id,product_category,stock_quantity,sub_category
689,2026-05-29 05:30:40.182835,2026-05-29 05:30:40.182835,LG그램,브랜드: LG그램 제조사: LG전자 카테고리: 노트북,https://shopping-phinf.pstatic.net/main_5878309/58783093358.20260203171917.jpg,1,네이버,1760000,1760000,"LG전자 LG그램 15ZD90U-GX56K RAM 16GB, 256GB",58783093358,디지털/가전,100,노트북
690,2026-05-29 05:30:40.184563,2026-05-29 05:30:40.184563,삼성,브랜드: 삼성 제조사: 삼성전자 카테고리: 노트북,https://shopping-phinf.pstatic.net/main_8806524/88065242222.1.jpg,1,홍키컴,188000,188000,중고노트북 삼성 15인치 업무용 사무용 인강용 대학생 포토샵 램8G SSD128G+500G,88065242222,디지털/가전,100,노트북
691,2026-05-29 05:30:40.186107,2026-05-29 05:30:40.186107,LG그램,브랜드: LG그램 제조사: LG전자 카테고리: 노트북,https://shopping-phinf.pstatic.net/main_8883279/88832797346.14.jpg,1,LG전자인증점 OK오아시스,2099000,2099000,LG그램 16 인텔 루나레이크 U5 일러스트 영상편집 코파일럿 가벼운 고사양 AI 노트북,88832797346,디지털/가전,100,노트북
692,2026-05-29 05:30:40.187485,2026-05-29 05:30:40.187485,그램 프로,브랜드: 그램 프로 제조사: LG전자 카테고리: 노트북,https://shopping-phinf.pstatic.net/main_5848864/58488646589.20260220090804.jpg,1,네이버,3299000,3299000,"LG전자 그램 프로 16ZD90TR-EX79K RAM 32GB, 512GB",58488646589,디지털/가전,100,노트북
693,2026-05-29 05:30:40.188899,2026-05-29 05:30:40.188899,HP,브랜드: HP 제조사: HP 카테고리: 노트북,https://shopping-phinf.pstatic.net/main_5919319/59193191177.20260309174812.jpg,1,네이버,749000,749000,"HP  NERO 15-fc1061AU 16GB , 512GB",59193191177,디지털/가전,100,노트북
694,2026-05-29 05:30:40.190282,2026-05-29 05:30:40.190282,베이직스,브랜드: 베이직스 제조사: 베이직스 카테고리: 노트북,https://shopping-phinf.pstatic.net/main_9049912/90499122521.jpg,1,베이직스 스토어,898000,898000,베이직북16 Pro 노트북 사무용 업무용 가벼운 영상편집 대학생 16GB/256GB,90499122521,디지털/가전,100,노트북
695,2026-05-29 05:30:40.19164,2026-05-29 05:30:40.19164,LG그램,브랜드: LG그램 제조사: LG전자 카테고리: 노트북,https://shopping-phinf.pstatic.net/main_8645187/86451878784.16.jpg,1,G-스토어,2290000,2290000,LG그램 인텔 15세대 울트라7 루나레이크 32GB 1TB 터치 17Z90TL 병행,86451878784,디지털/가전,100,노트북
696,2026-05-29 05:30:40.195783,2026-05-29 05:30:40.195783,갤럭시북4,브랜드: 갤럭시북4 제조사: 삼성전자 카테고리: 노트북,https://shopping-phinf.pstatic.net/main_5282037/52820371119.20250205151410.jpg,1,네이버,849960,849960,"삼성전자 갤럭시북4 삼성노트북 NT750XGR-A38A 8GB, 256GB",52820371119,디지털/가전,100,노트북
697,2026-05-29 05:30:40.197589,2026-05-29 05:30:40.197589,LG전자,브랜드: LG전자 제조사: LG전자 카테고리: 노트북,https://shopping-phinf.pstatic.net/main_8880874/88808745109.2.jpg,1,재원티엔알,309000,309000,LG 노트북 울트라북 39.6cm 15UB470 i5 i7 SSD장착 01 실속형 기본,88808745109,디지털/가전,100,노트북
698,2026-05-29 05:30:40.19923,2026-05-29 05:30:40.19923,ASUS,브랜드: ASUS 제조사: ASUS 카테고리: 노트북,https://shopping-phinf.pstatic.net/main_8992620/89926205611.1.jpg,1,라이프웍스,2199000,2199000,ASUS TUF A18 게이밍 노트북 라이젠7 RTX5070 대학생 영상편집 오버워치 배그,89926205611,디지털/가전,100,노트북
699,2026-05-29 05:30:40.201366,2026-05-29 05:30:40.201366,Apple,브랜드: Apple 제조사: Apple 카테고리: 노트북,https://shopping-phinf.pstatic.net/main_5301855/53018551875.20250214173350.jpg,1,네이버,1098000,1098000,"Apple 맥북 에어 2022년 M2 8코어 8GB, 256GB",53018551875,디지털/가전,100,노트북
700,2026-05-29 05:30:40.202946,2026-05-29 05:30:40.202946,그램 프로,브랜드: 그램 프로 제조사: LG전자 카테고리: 노트북,https://shopping-phinf.pstatic.net/main_9039331/90393319300.8.jpg,1,LG전자인증점 베스트CNF,2830000,2830000,[혜택가 231만] 2026 LG그램 프로 16 16ZD95U-GX79K AMD 라이젠 AI R7 고르곤 포인트 32GB 256GB 에어로미늄 초경량 고성능 노트북 프리도스,90393319300,디지털/가전,100,노트북
701,2026-05-29 05:30:40.628393,2026-05-29 05:30:40.628393,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9053454/90534549138.2.jpg,1,삼성전자공식파트너 쇼마젠시,1249480,1249480,[브랜드위크]삼성 공식 갤럭시 S26 256GB 자급제 SM-S942N AI폰,90534549138,디지털/가전,100,휴대폰
702,2026-05-29 05:30:40.635688,2026-05-29 05:30:40.635688,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9012863/90128633800.1.jpg,1,삼성전자공식파트너 쇼마젠시,319000,319000,[브랜드위크]삼성전자 갤럭시 A17 128GB 자급제 SM-A175N AI폰,90128633800,디지털/가전,100,휴대폰
703,2026-05-29 05:30:40.639615,2026-05-29 05:30:40.639615,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5526644/55266448377.20250617184730.jpg,1,네이버,428000,428000,삼성전자 갤럭시 A36 5G 128GB [자급제],55266448377,디지털/가전,100,휴대폰
704,2026-05-29 05:30:40.643868,2026-05-29 05:30:40.643868,Apple,브랜드: Apple 제조사: Apple 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5666663/56666632837.20251117095731.jpg,1,네이버,1270000,1270000,아이폰 17 256GB [자급제],56666632837,디지털/가전,100,휴대폰
705,2026-05-29 05:30:40.650267,2026-05-29 05:30:40.650267,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5904549/59045494153.20260226105839.jpg,1,네이버,1637950,1637950,삼성전자 갤럭시 S26 울트라 5G 512GB [자급제],59045494153,디지털/가전,100,휴대폰
706,2026-05-29 05:30:40.65853,2026-05-29 05:30:40.65853,Apple,브랜드: Apple 제조사: Apple 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5912550/59125506333.20260305105450.jpg,1,네이버,960300,960300,아이폰 17e 256GB [자급제],59125506333,디지털/가전,100,휴대폰
707,2026-05-29 05:30:40.665772,2026-05-29 05:30:40.665772,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_8982514/89825149636.1.jpg,1,삼성모바일파트너 코잇,946000,946000,삼성전자 갤럭시 S25 FE 256GB 자급제폰 SM-S731N,89825149636,디지털/가전,100,휴대폰
708,2026-05-29 05:30:40.673698,2026-05-29 05:30:40.673698,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5904568/59045687984.20260226101311.jpg,1,네이버,1053170,1053170,삼성전자 갤럭시 S26 5G 256GB [자급제],59045687984,디지털/가전,100,휴대폰
709,2026-05-29 05:30:40.679213,2026-05-29 05:30:40.679213,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_8953333/89533335063.1.jpg,1,삼성모바일파트너 코잇,1464380,1464380,삼성전자 갤럭시 Z 플립7 256GB 자급제폰 SM-F766N,89533335063,디지털/가전,100,휴대폰
710,2026-05-29 05:30:40.685181,2026-05-29 05:30:40.685181,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_8944967/89449676751.3.jpg,1,삼성모바일파트너 코잇,499400,499400,삼성전자 갤럭시 A36 5G 자급제폰 SM-A366N,89449676751,디지털/가전,100,휴대폰
711,2026-05-29 05:30:40.688195,2026-05-29 05:30:40.688195,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9053539/90535393040.2.jpg,1,삼성공식파트너 위드모바일,1769250,1769250,삼성 공식 갤럭시 S26 울트라 256GB SM-S948N 자급제,90535393040,디지털/가전,100,휴대폰
712,2026-05-29 05:30:40.690736,2026-05-29 05:30:40.690736,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9032475/90324756701.jpg,1,모바일 익스프레스,1390000,1390000,삼성전자 갤럭시 Z폴드7 512G SM-F966N512 미개봉 새상품,90324756701,디지털/가전,100,휴대폰
713,2026-05-29 05:30:40.693026,2026-05-29 05:30:40.693026,삼성,브랜드: 삼성 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5595347/55953476924.2.jpg,1,롯데ON,198990,198990,삼성전자 갤럭시S26 플러스 울트라 256GB SK 기기변경 미개봉 Galaxy S26,55953476924,디지털/가전,100,휴대폰
714,2026-05-29 05:30:40.695213,2026-05-29 05:30:40.695213,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9092033/90920333554.jpg,1,휴대폰핫딜마켓,400000,400000,삼성전자 갤럭시 S25 512GB SM-S931N 미개봉 새상품,90920333554,디지털/가전,100,휴대폰
715,2026-05-29 05:30:40.697345,2026-05-29 05:30:40.697345,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9053455/90534559309.2.jpg,1,삼성전자공식파트너 쇼마젠시,1769250,1769250,[브랜드위크]삼성 공식 갤럭시 S26 울트라 256GB 자급제 SM-S948N AI폰,90534559309,디지털/가전,100,휴대폰
716,2026-05-29 05:30:40.699533,2026-05-29 05:30:40.699533,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9054877/90548774292.1.jpg,1,주식회사 한국스마트폰거래소,259000,259000,삼성전자 갤럭시 A17 SM-A175 약정없는 제조사 보증 새제품 공기계 키즈폰 효도폰,90548774292,디지털/가전,100,휴대폰
717,2026-05-29 05:30:40.701746,2026-05-29 05:30:40.701746,삼성,브랜드: 삼성 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9083574/90835740128.3.jpg,1,HKPHONE,562000,562000,삼성전자 갤럭시 A57 퀀텀7 8+256기가 아이스블루 듀얼심+e심 구매자납부 자급제폰,90835740128,디지털/가전,100,휴대폰
718,2026-05-29 05:30:40.7039,2026-05-29 05:30:40.7039,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_8953333/89533333111.1.jpg,1,삼성모바일파트너 코잇,1146870,1146870,삼성전자 갤럭시 Z 플립7 FE 256GB 자급제폰 SM-F761N,89533333111,디지털/가전,100,휴대폰
719,2026-05-29 05:30:40.705978,2026-05-29 05:30:40.705978,삼성,브랜드: 삼성 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9008950/90089501319.jpg,1,휴대폰면세점,1847700,1847700,삼성 갤럭시 Z폴더블7 시리즈 폴드7 512기가 미개봉 새상품,90089501319,디지털/가전,100,휴대폰
744,2026-05-29 05:30:40.750763,2026-05-29 05:30:40.750763,"",카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9038395/90383954250.2.jpg,1,알뜰요금연구소,1000,1000,최신 어르신 스타일 폴더폰 AT-M140 자급제폰 알뜰폰 공기계,90383954250,디지털/가전,100,휴대폰
720,2026-05-29 05:30:40.707994,2026-05-29 05:30:40.707994,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9037769/90377699959.jpg,1,메인 라이프,659000,659000,갤럭시 S25 FE 256GB Galaxy S25 FE SM-S731 키즈폰 효도폰,90377699959,디지털/가전,100,휴대폰
721,2026-05-29 05:30:40.710042,2026-05-29 05:30:40.710042,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9037768/90377682192.jpg,1,메인 라이프,196000,196000,갤럭시 A17 128GB Galaxy A17 SM-A175N 새제품 키즈폰 효도폰,90377682192,디지털/가전,100,휴대폰
722,2026-05-29 05:30:40.711691,2026-05-29 05:30:40.711691,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9092060/90920604734.jpg,1,휴대폰핫딜마켓,240000,240000,삼성전자 갤럭시 S24FE 256GB SM-S721N 미개봉 새상품,90920604734,디지털/가전,100,휴대폰
723,2026-05-29 05:30:40.713288,2026-05-29 05:30:40.713288,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5660458/56604588089.20250911172022.jpg,1,네이버,797760,797760,삼성전자 갤럭시 S25 FE 256GB [자급제] ,56604588089,디지털/가전,100,휴대폰
724,2026-05-29 05:30:40.714733,2026-05-29 05:30:40.714733,"",제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_8890012/88900125963.jpg,1,휴대폰면세점,395000,395000,삼성전자 갤럭시 Z플립6 256G SM-F741 256G 미개봉 새상품,88900125963,디지털/가전,100,휴대폰
725,2026-05-29 05:30:40.716134,2026-05-29 05:30:40.716134,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5262874/52628743821.20260119152850.jpg,1,네이버,1068000,1068000,삼성전자 갤럭시 S25 5G 256GB [자급제],52628743821,디지털/가전,100,휴대폰
726,2026-05-29 05:30:40.718313,2026-05-29 05:30:40.718313,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9091006/90910067544.1.jpg,1,스페이스마켓 인증몰,1109000,1109000,삼성 갤럭시 z플립7 256GB 단순개봉 미사용 미개통 자급제 공기계 시세,90910067544,디지털/가전,100,휴대폰
727,2026-05-29 05:30:40.720127,2026-05-29 05:30:40.720127,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_8982611/89826110066.1.jpg,1,삼성전자공식파트너 쇼마젠시,946000,946000,[브랜드위크]삼성전자 갤럭시 S25 FE 256GB 자급제 SM-S731N AI폰,89826110066,디지털/가전,100,휴대폰
728,2026-05-29 05:30:40.721917,2026-05-29 05:30:40.721917,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9053539/90535398866.1.jpg,1,삼성공식파트너 위드모바일,1961250,1961250,삼성 공식 갤럭시 S26 울트라 512GB SM-S948N 자급제,90535398866,디지털/가전,100,휴대폰
729,2026-05-29 05:30:40.723689,2026-05-29 05:30:40.723689,"",카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5906199/59061999809.jpg,1,SK공식온라인몰,1320400,1320400,SK 번호이동 삼성 갤럭시S26울트라 512G / 갤럭시 S 기기변경,59061999809,디지털/가전,100,휴대폰
730,2026-05-29 05:30:40.725473,2026-05-29 05:30:40.725473,Apple,브랜드: Apple 제조사: Apple 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9091214/90912142411.jpg,1,휴대폰핫딜마켓,550000,550000,Apple 아이폰16프로 128GB Apple 미개봉 새상품,90912142411,디지털/가전,100,휴대폰
731,2026-05-29 05:30:40.727245,2026-05-29 05:30:40.727245,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9088642/90886421631.jpg,1,폰클릭1,539000,539000,[삼성전자]갤럭시 Z폴드6 256GB SM-F956N 256GB 미개통,90886421631,디지털/가전,100,휴대폰
732,2026-05-29 05:30:40.729012,2026-05-29 05:30:40.729012,Apple,브랜드: Apple 제조사: Apple 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9091230/90912301178.jpg,1,휴대폰핫딜마켓,790000,790000,Apple 아이폰17프로 256GB Apple 미개봉 새상품,90912301178,디지털/가전,100,휴대폰
733,2026-05-29 05:30:40.730591,2026-05-29 05:30:40.730591,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_8845289/88452894193.3.jpg,1,기전렌탈,5800,5800,[대여] 갤럭시 S 23 울트라 대여 단기 렌탈 1일,88452894193,디지털/가전,100,휴대폰
734,2026-05-29 05:30:40.731986,2026-05-29 05:30:40.731986,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_8965659/89656597877.jpg,1,모바일 익스프레스,690000,690000,삼성전자 갤럭시 Z플립7 512G SM-F766N512 미개봉 새상품,89656597877,디지털/가전,100,휴대폰
735,2026-05-29 05:30:40.734351,2026-05-29 05:30:40.734351,아이폰,브랜드: 아이폰 제조사: Apple 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_8987762/89877627274.jpg,1,Phone Toss,440000,440000,애플 Apple 아이폰 16e 128GB 미개봉 새제품,89877627274,디지털/가전,100,휴대폰
736,2026-05-29 05:30:40.736171,2026-05-29 05:30:40.736171,삼성,브랜드: 삼성 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9021277/90212778010.3.jpg,1,통신전문점,549000,549000,[삼성전자]갤럭시 Z폴드6 256GB SM-F956N 256GB 미개통,90212778010,디지털/가전,100,휴대폰
737,2026-05-29 05:30:40.737961,2026-05-29 05:30:40.737961,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9050758/90507587975.jpg,1,모바일 익스프레스,590000,590000,삼성전자 갤럭시 S25엣지 512G SM-S937N512미개봉 새상품,90507587975,디지털/가전,100,휴대폰
738,2026-05-29 05:30:40.739737,2026-05-29 05:30:40.739737,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5872425/58724254145.7.jpg,1,쿠팡,249800,249800,삼성전자 갤럭시 S 23 미개봉 새상품  256GB  크림,58724254145,디지털/가전,100,휴대폰
739,2026-05-29 05:30:40.741548,2026-05-29 05:30:40.741548,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9054916/90549166395.jpg,1,주식회사 한국스마트폰거래소,388000,388000,삼성전자 갤럭시 A36 SM-A366 약정없는 제조사 보증 새제품 공기계 키즈폰 효도폰,90549166395,디지털/가전,100,휴대폰
740,2026-05-29 05:30:40.743391,2026-05-29 05:30:40.743391,"",카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5717028/57170283301.jpg,1,SKT공식온라인몰,1440000,1440000,SK 기기변경 애플 아이폰17프로 512G / iphone17 Pro,57170283301,디지털/가전,100,휴대폰
741,2026-05-29 05:30:40.745286,2026-05-29 05:30:40.745286,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9092029/90920292374.jpg,1,휴대폰핫딜마켓,790000,790000,삼성전자 갤럭시 S25울트라 256GB SM-S938N 미개봉 새상품,90920292374,디지털/가전,100,휴대폰
742,2026-05-29 05:30:40.747144,2026-05-29 05:30:40.747144,"",카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5529167/55291676020.jpg,1,쿠팡,1150000,1150000,Apple 정품 아이폰 16 자급제,55291676020,디지털/가전,100,휴대폰
743,2026-05-29 05:30:40.748968,2026-05-29 05:30:40.748968,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9091233/90912335308.jpg,1,휴대폰핫딜마켓,990000,990000,삼성전자 갤럭시 S26울트라 512GB SM-S948N 미개봉 새상품,90912335308,디지털/가전,100,휴대폰
745,2026-05-29 05:30:40.752567,2026-05-29 05:30:40.752567,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9085323/90853231640.jpg,1,모바일 익스프레스,890000,890000,삼성전자 갤럭시 S26울트라 512G SM-S948N512 미개봉 새상품,90853231640,디지털/가전,100,휴대폰
746,2026-05-29 05:30:40.754582,2026-05-29 05:30:40.754582,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_8883315/88833152913.2.jpg,1,삼성공식파트너 위드모바일,1698400,1698400,삼성 공식 갤럭시 S25 울트라 256GB SM-S938N 자급제,88833152913,디지털/가전,100,휴대폰
747,2026-05-29 05:30:40.756421,2026-05-29 05:30:40.756421,Apple,브랜드: Apple 제조사: Apple 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5664221/56642218976.20251117095327.jpg,1,네이버,1526400,1526400,아이폰 17 512GB [자급제],56642218976,디지털/가전,100,휴대폰
748,2026-05-29 05:30:40.758351,2026-05-29 05:30:40.758351,Apple,브랜드: Apple 제조사: Apple 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5666606/56666065238.20251118091143.jpg,1,네이버,1790000,1790000,아이폰 17 프로 256GB [자급제],56666065238,디지털/가전,100,휴대폰
749,2026-05-29 05:30:40.7602,2026-05-29 05:30:40.7602,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5572745/55727450230.20250715142328.jpg,1,네이버,1999000,1999000,삼성전자 갤럭시 Z 폴드7 5G 256GB [자급제],55727450230,디지털/가전,100,휴대폰
750,2026-05-29 05:30:40.762046,2026-05-29 05:30:40.762046,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5904550/59045502920.20260226104413.jpg,1,네이버,1528290,1528290,삼성전자 갤럭시 S26 울트라 5G 256GB [자급제],59045502920,디지털/가전,100,휴대폰
751,2026-05-29 05:30:40.764096,2026-05-29 05:30:40.764096,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9037745/90377455226.jpg,1,메인 라이프,299000,299000,갤럭시 A36 128GB / Galaxy A36 / SM-A366N / 키즈폰 효도폰,90377455226,디지털/가전,100,휴대폰
752,2026-05-29 05:30:40.766047,2026-05-29 05:30:40.766047,팬택,브랜드: 팬택 제조사: 투넘버 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_8716079/87160794671.3.jpg,1,팬택 Pantech,140000,140000,팬택 폴더2 학생/어르신용 효도 공신폰 공기계 새제품 (박스 미세 손상),87160794671,디지털/가전,100,휴대폰
753,2026-05-29 05:30:40.768006,2026-05-29 05:30:40.768006,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_8896870/88968709177.9.jpg,1,멤버샵,769800,769800,삼성전자 갤럭시S24 자급제 256GB,88968709177,디지털/가전,100,휴대폰
754,2026-05-29 05:30:40.769983,2026-05-29 05:30:40.769983,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9091218/90912182385.jpg,1,휴대폰핫딜마켓,1098000,1098000,삼성전자 갤럭시 Z폴드6 512GB SM-F956N 미개봉 새상품,90912182385,디지털/가전,100,휴대폰
755,2026-05-29 05:30:40.772026,2026-05-29 05:30:40.772026,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9091227/90912272802.jpg,1,휴대폰핫딜마켓,643000,643000,삼성전자 갤럭시 Z플립6 512GB SM-F741N 미개봉 새상품,90912272802,디지털/가전,100,휴대폰
756,2026-05-29 05:30:40.773812,2026-05-29 05:30:40.773812,Apple,브랜드: Apple 제조사: Apple 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9091205/90912059021.jpg,1,휴대폰핫딜마켓,550000,550000,Apple 아이폰15 256GB Apple 미개봉 새상품,90912059021,디지털/가전,100,휴대폰
757,2026-05-29 05:30:40.775397,2026-05-29 05:30:40.775397,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9088718/90887189899.jpg,1,전국온라인최저가,590000,590000,삼성전자 갤럭시 S24울트라 512GB 미개봉 새상품,90887189899,디지털/가전,100,휴대폰
758,2026-05-29 05:30:40.778131,2026-05-29 05:30:40.778131,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9053538/90535388941.2.jpg,1,삼성공식파트너 위드모바일,1438870,1438870,삼성 공식 갤럭시 S26 플러스 256GB SM-S947N 자급제,90535388941,디지털/가전,100,휴대폰
759,2026-05-29 05:30:40.779904,2026-05-29 05:30:40.779904,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9092021/90920214674.jpg,1,휴대폰핫딜마켓,790000,790000,삼성전자 갤럭시 S26플러스 512GB SM-S947N 미개봉 새상품,90920214674,디지털/가전,100,휴대폰
760,2026-05-29 05:30:40.782303,2026-05-29 05:30:40.782303,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5904568/59045687880.20260226095716.jpg,1,네이버,1199240,1199240,삼성전자 갤럭시 S26 플러스 5G 256GB [자급제],59045687880,디지털/가전,100,휴대폰
761,2026-05-29 05:30:40.784253,2026-05-29 05:30:40.784253,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_8898269/88982690009.jpg,1,블링폰,179000,179000,삼성 갤럭시 S24 256GB 자급제 중고폰 공기계 리퍼폰 SM-S926 F등급,88982690009,디지털/가전,100,휴대폰
762,2026-05-29 05:30:40.786013,2026-05-29 05:30:40.786013,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5572745/55727450171.20250715142056.jpg,1,네이버,1244990,1244990,삼성전자 갤럭시 Z 플립7 5G 256GB [자급제],55727450171,디지털/가전,100,휴대폰
763,2026-05-29 05:30:40.787616,2026-05-29 05:30:40.787616,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_5904568/59045688338.20260226102528.jpg,1,네이버,1207560,1207560,삼성전자 갤럭시 S26 5G 512GB [자급제],59045688338,디지털/가전,100,휴대폰
764,2026-05-29 05:30:40.78928,2026-05-29 05:30:40.78928,갤럭시,브랜드: 갤럭시 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_9022393/90223939487.1.jpg,1,톡톡폰,199000,199000,"삼성 갤럭시 S21 중고 중고폰 공기계 자급제 256GB, A급 화이트",90223939487,디지털/가전,100,휴대폰
765,2026-05-29 05:30:40.790866,2026-05-29 05:30:40.790866,삼성,브랜드: 삼성 제조사: 삼성전자 카테고리: 휴대폰,https://shopping-phinf.pstatic.net/main_8289595/82895956787.9.jpg,1,톡톡폰,149000,149000,삼성 갤럭시 S20 중고폰 공기계 리퍼폰 128GB,82895956787,디지털/가전,100,휴대폰
